open,high,low,close,volume,date,symbol,historyType
191.0400,191.5890,190.9200,191.5399,1001472,2023-03-29 14:30:00,TSLA,ONE_DAY
191.2883,191.4300,190.9831,191.0500,872675,2023-03-29 14:25:00,TSLA,ONE_DAY
191.2301,191.3800,190.8800,191.2800,932601,2023-03-29 14:20:00,TSLA,ONE_DAY
191.3101,191.4400,190.9600,191.2333,847732,2023-03-29 14:15:00,TSLA,ONE_DAY
191.0760,191.4100,190.8500,191.3250,1107316,2023-03-29 14:10:00,TSLA,ONE_DAY
191.1900,191.2000,190.6300,191.0712,1242091,2023-03-29 14:05:00,TSLA,ONE_DAY
191.3450,191.4000,190.9000,191.1900,1167166,2023-03-29 14:00:00,TSLA,ONE_DAY
191.4900,191.8400,191.3100,191.3300,1060576,2023-03-29 13:55:00,TSLA,ONE_DAY
191.5200,191.6699,191.3300,191.4894,785807,2023-03-29 13:50:00,TSLA,ONE_DAY
191.0763,191.5700,190.9600,191.5299,1212214,2023-03-29 13:45:00,TSLA,ONE_DAY
191.7000,191.8500,191.0200,191.0619,1544683,2023-03-29 13:40:00,TSLA,ONE_DAY
192.4899,192.6200,191.6827,191.7192,1073931,2023-03-29 13:35:00,TSLA,ONE_DAY
192.2491,192.5900,192.0501,192.4700,876687,2023-03-29 13:30:00,TSLA,ONE_DAY
192.5150,192.6600,192.0800,192.2300,919525,2023-03-29 13:25:00,TSLA,ONE_DAY
192.4250,192.7700,192.3800,192.5100,1169823,2023-03-29 13:20:00,TSLA,ONE_DAY
192.3400,192.5400,192.2000,192.4255,1068724,2023-03-29 13:15:00,TSLA,ONE_DAY
191.8945,192.4000,191.8945,192.3350,1031929,2023-03-29 13:10:00,TSLA,ONE_DAY
191.7900,192.0068,191.4000,191.9100,1340054,2023-03-29 13:05:00,TSLA,ONE_DAY
192.3800,192.4700,191.5600,191.7958,1389876,2023-03-29 13:00:00,TSLA,ONE_DAY
192.3499,192.6700,192.0100,192.3650,1294708,2023-03-29 12:55:00,TSLA,ONE_DAY
192.5741,192.6200,192.3100,192.3403,1129359,2023-03-29 12:50:00,TSLA,ONE_DAY
193.2650,193.2832,192.5600,192.5800,1313158,2023-03-29 12:45:00,TSLA,ONE_DAY
193.3000,193.5000,193.0900,193.2500,1178532,2023-03-29 12:40:00,TSLA,ONE_DAY
193.3900,193.7000,193.2600,193.3000,1243835,2023-03-29 12:35:00,TSLA,ONE_DAY
193.2800,193.5300,193.1918,193.4000,997449,2023-03-29 12:30:00,TSLA,ONE_DAY
193.0057,193.4800,193.0000,193.2999,1403243,2023-03-29 12:25:00,TSLA,ONE_DAY
192.9700,193.1000,192.8100,193.0299,987898,2023-03-29 12:20:00,TSLA,ONE_DAY
192.5400,193.0200,192.3100,192.9800,1089895,2023-03-29 12:15:00,TSLA,ONE_DAY
192.9800,192.9999,192.5200,192.5300,1128087,2023-03-29 12:10:00,TSLA,ONE_DAY
192.6200,193.1000,192.6200,192.9700,1522856,2023-03-29 12:05:00,TSLA,ONE_DAY
192.4701,192.6800,192.3800,192.6200,1013120,2023-03-29 12:00:00,TSLA,ONE_DAY
192.2250,192.6500,191.9300,192.4805,1462925,2023-03-29 11:55:00,TSLA,ONE_DAY
192.2200,192.3900,191.9900,192.2171,1096588,2023-03-29 11:50:00,TSLA,ONE_DAY
192.0200,192.3400,191.8400,192.2278,1072312,2023-03-29 11:45:00,TSLA,ONE_DAY
191.9700,192.2800,191.8400,192.0001,1214216,2023-03-29 11:40:00,TSLA,ONE_DAY
191.5300,192.1299,191.2400,192.0029,1514884,2023-03-29 11:35:00,TSLA,ONE_DAY
191.4500,191.7000,191.2300,191.5100,1062961,2023-03-29 11:30:00,TSLA,ONE_DAY
190.9600,191.4800,190.8200,191.4201,1216764,2023-03-29 11:25:00,TSLA,ONE_DAY
191.1099,191.2640,190.8300,190.9500,1318586,2023-03-29 11:20:00,TSLA,ONE_DAY
191.7200,191.7700,191.0100,191.1000,1429880,2023-03-29 11:15:00,TSLA,ONE_DAY
191.3900,191.7500,191.2000,191.7046,1419567,2023-03-29 11:10:00,TSLA,ONE_DAY
190.8253,191.4100,190.7801,191.3500,1722088,2023-03-29 11:05:00,TSLA,ONE_DAY
190.4700,191.2500,190.3500,190.8399,2275567,2023-03-29 11:00:00,TSLA,ONE_DAY
190.2350,190.5600,189.9400,190.4696,1460409,2023-03-29 10:55:00,TSLA,ONE_DAY
190.2241,190.6750,189.7700,190.2499,2271309,2023-03-29 10:50:00,TSLA,ONE_DAY
190.0619,190.4700,189.8112,190.2150,1763517,2023-03-29 10:45:00,TSLA,ONE_DAY
190.6291,190.8699,189.4400,190.0514,2808007,2023-03-29 10:40:00,TSLA,ONE_DAY
190.3839,190.6900,190.0100,190.6387,2563875,2023-03-29 10:35:00,TSLA,ONE_DAY
190.3086,190.4900,189.8700,190.2900,3003880,2023-03-29 10:30:00,TSLA,ONE_DAY
192.0250,192.1800,190.1700,190.3184,3084182,2023-03-29 10:25:00,TSLA,ONE_DAY
192.0350,192.4800,191.7001,192.0250,2168634,2023-03-29 10:20:00,TSLA,ONE_DAY
192.9000,192.9000,191.9500,192.0381,2270339,2023-03-29 10:15:00,TSLA,ONE_DAY
193.7300,193.8800,192.5200,192.8801,2669606,2023-03-29 10:10:00,TSLA,ONE_DAY
194.5257,194.7000,193.5400,193.7400,2287162,2023-03-29 10:05:00,TSLA,ONE_DAY
193.4752,194.5300,193.4600,194.5299,1994515,2023-03-29 10:00:00,TSLA,ONE_DAY
194.3100,194.6200,193.3700,193.4788,2230967,2023-03-29 09:55:00,TSLA,ONE_DAY
194.8350,194.9599,193.8100,194.3300,2960091,2023-03-29 09:50:00,TSLA,ONE_DAY
194.9300,195.0499,194.3500,194.8264,2920783,2023-03-29 09:45:00,TSLA,ONE_DAY
194.1399,195.2900,193.8200,194.9200,3969507,2023-03-29 09:40:00,TSLA,ONE_DAY
193.1300,194.3900,192.6203,194.1327,4207471,2023-03-29 09:35:00,TSLA,ONE_DAY
193.1000,193.2200,192.9300,193.1000,104537,2023-03-29 09:30:00,TSLA,ONE_DAY
193.2300,193.3000,193.0599,193.0900,90500,2023-03-29 09:25:00,TSLA,ONE_DAY
192.5800,193.3100,192.5800,193.2600,183854,2023-03-29 09:20:00,TSLA,ONE_DAY
192.3800,192.6500,192.3800,192.6000,102884,2023-03-29 09:15:00,TSLA,ONE_DAY
192.4200,192.5200,192.2600,192.3300,62826,2023-03-29 09:10:00,TSLA,ONE_DAY
192.3100,192.4900,192.2100,192.4500,41586,2023-03-29 09:05:00,TSLA,ONE_DAY
192.3200,192.4800,192.3100,192.3200,49032,2023-03-29 09:00:00,TSLA,ONE_DAY
192.0000,192.3900,191.9600,192.3000,66776,2023-03-29 08:55:00,TSLA,ONE_DAY
191.9500,192.0900,191.9000,192.0000,30449,2023-03-29 08:50:00,TSLA,ONE_DAY
192.0900,192.1000,191.8500,191.9900,40203,2023-03-29 08:45:00,TSLA,ONE_DAY
192.0700,192.1000,191.9100,192.0700,64993,2023-03-29 08:40:00,TSLA,ONE_DAY
192.1000,192.1900,191.9500,192.0900,44794,2023-03-29 08:35:00,TSLA,ONE_DAY
191.9000,192.1500,191.8600,192.1500,47992,2023-03-29 08:30:00,TSLA,ONE_DAY
192.0600,192.0790,191.7400,191.8700,90434,2023-03-29 08:25:00,TSLA,ONE_DAY
192.1691,192.1700,192.0200,192.0700,38352,2023-03-29 08:20:00,TSLA,ONE_DAY
192.2500,192.4000,192.0100,192.1500,32372,2023-03-29 08:15:00,TSLA,ONE_DAY
192.4500,192.5100,192.2118,192.2797,28376,2023-03-29 08:10:00,TSLA,ONE_DAY
192.5000,192.7000,189.5000,192.4900,342282,2023-03-29 08:05:00,TSLA,ONE_DAY
192.4700,192.4700,192.2000,192.3900,25028,2023-03-29 08:00:00,TSLA,ONE_DAY
192.5200,192.5900,192.4400,192.4600,13918,2023-03-29 07:55:00,TSLA,ONE_DAY
192.5800,192.6900,192.5100,192.5100,21854,2023-03-29 07:50:00,TSLA,ONE_DAY
192.4400,192.5700,192.4400,192.5700,12589,2023-03-29 07:45:00,TSLA,ONE_DAY
192.4700,192.5500,192.2600,192.4000,23823,2023-03-29 07:40:00,TSLA,ONE_DAY
192.5100,192.5500,192.3500,192.4000,35867,2023-03-29 07:35:00,TSLA,ONE_DAY
192.5200,192.6600,192.4500,192.5100,42221,2023-03-29 07:30:00,TSLA,ONE_DAY
192.3500,192.5000,192.2500,192.4800,25129,2023-03-29 07:25:00,TSLA,ONE_DAY
192.0900,192.3600,191.9000,192.3500,35260,2023-03-29 07:20:00,TSLA,ONE_DAY
192.0100,192.1500,192.0100,192.0600,16436,2023-03-29 07:15:00,TSLA,ONE_DAY
192.4800,192.5200,192.0000,192.0100,66240,2023-03-29 07:10:00,TSLA,ONE_DAY
191.9000,192.6000,191.8600,192.5000,111563,2023-03-29 07:05:00,TSLA,ONE_DAY
191.9100,191.9500,191.8600,191.8600,3216,2023-03-29 07:00:00,TSLA,ONE_DAY
192.0100,192.0400,191.8500,191.8700,10038,2023-03-29 06:55:00,TSLA,ONE_DAY
192.0500,192.0500,192.0200,192.0200,1206,2023-03-29 06:50:00,TSLA,ONE_DAY
191.9900,192.0500,191.9900,192.0100,5013,2023-03-29 06:45:00,TSLA,ONE_DAY
191.9300,191.9700,191.8900,191.9500,3812,2023-03-29 06:40:00,TSLA,ONE_DAY
191.9600,191.9600,191.8900,191.9400,2786,2023-03-29 06:35:00,TSLA,ONE_DAY
191.8800,191.8800,191.8800,191.8800,506,2023-03-29 06:30:00,TSLA,ONE_DAY
191.7500,191.8700,191.7100,191.8400,7764,2023-03-29 06:25:00,TSLA,ONE_DAY
191.7500,191.8400,191.7500,191.8400,2597,2023-03-29 06:20:00,TSLA,ONE_DAY
192.0000,192.0300,191.7500,191.7500,6012,2023-03-29 06:15:00,TSLA,ONE_DAY
192.1000,192.1000,192.0100,192.0100,4612,2023-03-29 06:10:00,TSLA,ONE_DAY
191.9400,192.1100,191.8200,192.1100,22317,2023-03-29 06:05:00,TSLA,ONE_DAY
191.8000,191.9500,191.8000,191.9000,4144,2023-03-29 06:00:00,TSLA,ONE_DAY
191.7800,191.8000,191.7000,191.7000,5519,2023-03-29 05:55:00,TSLA,ONE_DAY
191.7500,191.7500,191.7000,191.7500,1815,2023-03-29 05:50:00,TSLA,ONE_DAY
191.7200,191.7400,191.7000,191.7400,5131,2023-03-29 05:45:00,TSLA,ONE_DAY
191.6700,191.7200,191.6700,191.7000,3535,2023-03-29 05:40:00,TSLA,ONE_DAY
191.7400,191.7400,191.6500,191.7400,3631,2023-03-29 05:35:00,TSLA,ONE_DAY
191.7200,191.7200,191.5800,191.7000,5098,2023-03-29 05:30:00,TSLA,ONE_DAY
191.6100,191.6100,191.4400,191.5600,6309,2023-03-29 05:25:00,TSLA,ONE_DAY
191.6000,191.7800,191.5000,191.7000,4473,2023-03-29 05:20:00,TSLA,ONE_DAY
191.8700,191.8900,191.6000,191.6400,9997,2023-03-29 05:15:00,TSLA,ONE_DAY
191.6500,191.9300,191.6500,191.9000,15225,2023-03-29 05:10:00,TSLA,ONE_DAY
191.6100,191.6100,191.5700,191.5700,660,2023-03-29 05:05:00,TSLA,ONE_DAY
191.5500,191.6200,191.5500,191.6200,1877,2023-03-29 05:00:00,TSLA,ONE_DAY
191.5000,191.5800,191.4400,191.4400,6935,2023-03-29 04:55:00,TSLA,ONE_DAY
191.4700,191.4900,191.3900,191.4500,5382,2023-03-29 04:50:00,TSLA,ONE_DAY
191.7300,191.7300,191.4000,191.4000,8904,2023-03-29 04:45:00,TSLA,ONE_DAY
191.7100,191.9000,191.6900,191.7800,13080,2023-03-29 04:40:00,TSLA,ONE_DAY
191.7900,191.9900,191.6900,191.6900,15582,2023-03-29 04:35:00,TSLA,ONE_DAY
191.6400,191.7800,191.6100,191.6700,6441,2023-03-29 04:30:00,TSLA,ONE_DAY
191.5800,191.6500,191.4000,191.6500,15424,2023-03-29 04:25:00,TSLA,ONE_DAY
191.7900,191.8500,191.6000,191.6000,19435,2023-03-29 04:20:00,TSLA,ONE_DAY
191.6700,191.9100,191.5000,191.8000,22276,2023-03-29 04:15:00,TSLA,ONE_DAY
191.3700,191.6500,191.2500,191.6000,13855,2023-03-29 04:10:00,TSLA,ONE_DAY
191.2700,191.8000,190.0000,191.2800,31407,2023-03-29 04:05:00,TSLA,ONE_DAY
189.7800,189.7900,189.6000,189.6500,40042,2023-03-28 20:00:00,TSLA,ONE_DAY
331.7100,331.7100,331.7100,331.7100,321,2023-03-29 20:00:00,NFLX,ONE_DAY
331.9700,331.9700,331.9700,331.9700,483,2023-03-29 19:40:00,NFLX,ONE_DAY
331.9300,331.9300,331.7500,331.7500,498,2023-03-29 19:35:00,NFLX,ONE_DAY
331.7500,331.7500,331.7300,331.7300,437,2023-03-29 19:25:00,NFLX,ONE_DAY
331.7500,331.7500,331.7500,331.7500,181,2023-03-29 19:10:00,NFLX,ONE_DAY
331.9000,331.9000,331.7400,331.7400,510,2023-03-29 19:00:00,NFLX,ONE_DAY
332.1000,332.1000,332.1000,332.1000,156,2023-03-29 18:40:00,NFLX,ONE_DAY
332.1000,332.1000,332.1000,332.1000,2900,2023-03-29 18:30:00,NFLX,ONE_DAY
331.6000,331.6000,331.6000,331.6000,803,2023-03-29 17:50:00,NFLX,ONE_DAY
332.0300,332.0300,332.0300,332.0300,894,2023-03-29 17:40:00,NFLX,ONE_DAY
332.0300,332.1200,332.0300,332.1200,517,2023-03-29 17:15:00,NFLX,ONE_DAY
332.0530,332.0530,332.0530,332.0530,111,2023-03-29 17:10:00,NFLX,ONE_DAY
332.2400,332.2400,332.2400,332.2400,331,2023-03-29 17:00:00,NFLX,ONE_DAY
332.1700,332.1700,332.1700,332.1700,102,2023-03-29 16:55:00,NFLX,ONE_DAY
332.3000,332.3000,332.3000,332.3000,260,2023-03-29 16:50:00,NFLX,ONE_DAY
332.1200,332.1200,332.0300,332.0301,1412,2023-03-29 16:30:00,NFLX,ONE_DAY
332.1500,332.1500,332.0300,332.0300,1489,2023-03-29 16:25:00,NFLX,ONE_DAY
332.1250,332.1250,332.1250,332.1250,112,2023-03-29 16:20:00,NFLX,ONE_DAY
332.1000,332.1000,332.0300,332.1000,3365,2023-03-29 16:10:00,NFLX,ONE_DAY
332.0300,333.0000,332.0300,332.0300,45815,2023-03-29 16:05:00,NFLX,ONE_DAY
332.6700,332.6800,331.3000,332.1200,400349,2023-03-29 16:00:00,NFLX,ONE_DAY
331.9700,332.8500,331.7900,332.6150,166111,2023-03-29 15:55:00,NFLX,ONE_DAY
331.3746,332.0000,331.1500,331.9700,75833,2023-03-29 15:50:00,NFLX,ONE_DAY
331.3250,331.7000,330.8900,331.6299,90253,2023-03-29 15:45:00,NFLX,ONE_DAY
331.3000,331.6200,331.1300,331.3250,64637,2023-03-29 15:40:00,NFLX,ONE_DAY
331.4300,331.4300,330.8300,331.3539,62154,2023-03-29 15:35:00,NFLX,ONE_DAY
330.9350,331.4500,330.7200,331.4500,54330,2023-03-29 15:30:00,NFLX,ONE_DAY
331.2350,331.5600,330.7901,330.9350,77392,2023-03-29 15:25:00,NFLX,ONE_DAY
331.5400,332.0900,331.0800,331.2350,84138,2023-03-29 15:20:00,NFLX,ONE_DAY
332.1100,332.2500,331.5100,331.6050,83214,2023-03-29 15:15:00,NFLX,ONE_DAY
331.4300,332.3200,331.3700,332.1100,64922,2023-03-29 15:10:00,NFLX,ONE_DAY
331.5500,331.8900,331.1900,331.4300,86588,2023-03-29 15:05:00,NFLX,ONE_DAY
331.6600,331.7299,331.4000,331.5700,56310,2023-03-29 15:00:00,NFLX,ONE_DAY
331.2350,331.7100,330.7250,331.6600,88998,2023-03-29 14:55:00,NFLX,ONE_DAY
330.5700,331.4036,330.4500,331.2350,75498,2023-03-29 14:50:00,NFLX,ONE_DAY
330.1750,330.6100,329.9200,330.6100,57869,2023-03-29 14:45:00,NFLX,ONE_DAY
330.0000,330.2400,329.8550,330.1550,38532,2023-03-29 14:40:00,NFLX,ONE_DAY
329.6300,330.0999,329.6300,330.0100,46784,2023-03-29 14:35:00,NFLX,ONE_DAY
329.4697,329.7390,329.3400,329.6700,33529,2023-03-29 14:30:00,NFLX,ONE_DAY
329.7200,329.7200,329.1700,329.4643,48468,2023-03-29 14:25:00,NFLX,ONE_DAY
329.7500,329.7500,329.3100,329.6850,43997,2023-03-29 14:20:00,NFLX,ONE_DAY
329.7100,330.0800,329.5700,329.8350,48618,2023-03-29 14:15:00,NFLX,ONE_DAY
329.0000,329.9719,328.8600,329.7757,39408,2023-03-29 14:10:00,NFLX,ONE_DAY
329.2150,329.2355,328.7510,328.9900,30591,2023-03-29 14:05:00,NFLX,ONE_DAY
329.4000,329.4200,328.9500,329.2150,55061,2023-03-29 14:00:00,NFLX,ONE_DAY
329.8500,330.0100,329.3750,329.4000,38479,2023-03-29 13:55:00,NFLX,ONE_DAY
329.4650,329.9500,329.3800,329.8500,40785,2023-03-29 13:50:00,NFLX,ONE_DAY
328.7800,329.5100,328.7100,329.4600,28989,2023-03-29 13:45:00,NFLX,ONE_DAY
328.9800,329.0800,328.4500,328.6950,55625,2023-03-29 13:40:00,NFLX,ONE_DAY
329.3500,329.5999,328.8900,328.9000,34289,2023-03-29 13:35:00,NFLX,ONE_DAY
329.1025,329.4478,329.0200,329.3500,28603,2023-03-29 13:30:00,NFLX,ONE_DAY
329.1450,329.2199,328.8000,329.1150,32939,2023-03-29 13:25:00,NFLX,ONE_DAY
329.2000,329.4099,329.0000,329.1450,30108,2023-03-29 13:20:00,NFLX,ONE_DAY
329.2050,329.3979,328.7000,329.2000,30708,2023-03-29 13:15:00,NFLX,ONE_DAY
328.7000,329.2700,328.5400,329.1800,45005,2023-03-29 13:10:00,NFLX,ONE_DAY
328.4950,328.9199,328.2600,328.7306,31898,2023-03-29 13:05:00,NFLX,ONE_DAY
328.9150,328.9600,328.2500,328.4800,35047,2023-03-29 13:00:00,NFLX,ONE_DAY
328.9500,329.1200,328.6800,328.9150,26604,2023-03-29 12:55:00,NFLX,ONE_DAY
329.2700,329.4924,328.7300,329.0200,59595,2023-03-29 12:50:00,NFLX,ONE_DAY
330.0750,330.0750,329.1900,329.3650,37685,2023-03-29 12:45:00,NFLX,ONE_DAY
330.0553,330.2446,329.9801,330.0750,26696,2023-03-29 12:40:00,NFLX,ONE_DAY
329.8900,330.3973,329.8900,330.0200,45225,2023-03-29 12:35:00,NFLX,ONE_DAY
330.2000,330.4700,329.8550,329.9200,42311,2023-03-29 12:30:00,NFLX,ONE_DAY
329.2300,331.1900,329.2300,330.2800,192542,2023-03-29 12:25:00,NFLX,ONE_DAY
329.1983,329.3800,329.0600,329.1650,39234,2023-03-29 12:20:00,NFLX,ONE_DAY
328.4000,329.2100,328.1401,329.2000,36231,2023-03-29 12:15:00,NFLX,ONE_DAY
328.8450,328.9099,328.2100,328.3400,30214,2023-03-29 12:10:00,NFLX,ONE_DAY
328.6050,328.9799,328.3600,328.8450,40013,2023-03-29 12:05:00,NFLX,ONE_DAY
328.9850,329.0600,328.4500,328.6800,36214,2023-03-29 12:00:00,NFLX,ONE_DAY
328.7800,329.0800,328.3900,328.9850,33010,2023-03-29 11:55:00,NFLX,ONE_DAY
328.1917,328.9000,328.1800,328.7800,44829,2023-03-29 11:50:00,NFLX,ONE_DAY
328.3950,328.5900,328.0101,328.1500,39377,2023-03-29 11:45:00,NFLX,ONE_DAY
328.4450,328.6400,328.0000,328.3950,43518,2023-03-29 11:40:00,NFLX,ONE_DAY
328.3950,328.7700,328.2600,328.4450,46183,2023-03-29 11:35:00,NFLX,ONE_DAY
328.0450,328.6700,327.9001,328.3800,44169,2023-03-29 11:30:00,NFLX,ONE_DAY
327.2789,328.2700,327.2000,328.0800,48179,2023-03-29 11:25:00,NFLX,ONE_DAY
327.6100,327.9300,327.1307,327.2000,42257,2023-03-29 11:20:00,NFLX,ONE_DAY
328.0800,328.2000,327.4600,327.6050,40099,2023-03-29 11:15:00,NFLX,ONE_DAY
327.9700,328.2300,327.6700,328.2100,142157,2023-03-29 11:10:00,NFLX,ONE_DAY
327.1789,327.9700,327.1750,327.8600,38366,2023-03-29 11:05:00,NFLX,ONE_DAY
327.0300,327.6799,326.8050,327.1750,47101,2023-03-29 11:00:00,NFLX,ONE_DAY
326.9437,327.2900,326.7000,327.0400,47427,2023-03-29 10:55:00,NFLX,ONE_DAY
326.8200,326.9800,326.1600,326.8650,45232,2023-03-29 10:50:00,NFLX,ONE_DAY
326.7500,326.9349,325.8400,326.8200,46041,2023-03-29 10:45:00,NFLX,ONE_DAY
327.2450,327.3200,326.5000,326.6500,65081,2023-03-29 10:40:00,NFLX,ONE_DAY
328.1600,328.4399,327.0249,327.2000,40733,2023-03-29 10:35:00,NFLX,ONE_DAY
327.8941,328.6099,327.5000,328.1400,35416,2023-03-29 10:30:00,NFLX,ONE_DAY
329.0000,329.3193,327.6300,327.9900,50529,2023-03-29 10:25:00,NFLX,ONE_DAY
328.4000,329.4000,327.7500,328.9400,61052,2023-03-29 10:20:00,NFLX,ONE_DAY
328.1200,328.7400,327.6500,328.5500,58767,2023-03-29 10:15:00,NFLX,ONE_DAY
328.2100,328.4200,327.3900,327.9950,48675,2023-03-29 10:10:00,NFLX,ONE_DAY
328.4800,328.4800,327.5000,327.9500,53268,2023-03-29 10:05:00,NFLX,ONE_DAY
327.6600,328.4500,327.1319,328.3725,59272,2023-03-29 10:00:00,NFLX,ONE_DAY
327.5900,328.8599,327.2100,327.6900,74535,2023-03-29 09:55:00,NFLX,ONE_DAY
329.2500,329.5500,327.5000,327.6700,105454,2023-03-29 09:50:00,NFLX,ONE_DAY
328.6600,329.8900,328.3646,329.1750,118730,2023-03-29 09:45:00,NFLX,ONE_DAY
327.6800,329.8100,327.3600,328.5650,158550,2023-03-29 09:40:00,NFLX,ONE_DAY
326.2900,329.1200,325.7300,327.5750,208959,2023-03-29 09:35:00,NFLX,ONE_DAY
326.0000,326.7000,325.4600,325.4600,4448,2023-03-29 09:30:00,NFLX,ONE_DAY
326.4500,326.6600,326.4500,326.6600,1556,2023-03-29 09:25:00,NFLX,ONE_DAY
326.6000,326.6000,326.3000,326.3000,2615,2023-03-29 09:20:00,NFLX,ONE_DAY
326.5000,326.7000,326.4300,326.4300,2150,2023-03-29 09:15:00,NFLX,ONE_DAY
326.7500,326.7500,326.4000,326.4000,1116,2023-03-29 09:10:00,NFLX,ONE_DAY
326.8000,326.8000,326.4561,326.7000,1030,2023-03-29 09:05:00,NFLX,ONE_DAY
326.6600,326.7300,326.1215,326.1215,1308,2023-03-29 09:00:00,NFLX,ONE_DAY
326.4500,326.6600,326.4500,326.6000,854,2023-03-29 08:55:00,NFLX,ONE_DAY
325.8500,326.0000,325.8500,326.0000,2444,2023-03-29 08:50:00,NFLX,ONE_DAY
326.3300,326.3300,326.0000,326.0000,991,2023-03-29 08:40:00,NFLX,ONE_DAY
326.4900,326.6600,326.4900,326.5000,1919,2023-03-29 08:35:00,NFLX,ONE_DAY
326.4900,326.4900,326.4900,326.4900,213,2023-03-29 08:30:00,NFLX,ONE_DAY
326.5000,326.5000,326.5000,326.5000,156505,2023-03-29 08:25:00,NFLX,ONE_DAY
326.5000,326.5000,326.5000,326.5000,136,2023-03-29 08:20:00,NFLX,ONE_DAY
326.3559,326.3559,326.3559,326.3559,117,2023-03-29 08:15:00,NFLX,ONE_DAY
326.5000,326.7975,326.5000,326.7000,1202,2023-03-29 08:10:00,NFLX,ONE_DAY
326.4500,326.9400,326.0000,326.4985,4818,2023-03-29 08:05:00,NFLX,ONE_DAY
326.5000,326.5000,326.3000,326.3000,881,2023-03-29 07:45:00,NFLX,ONE_DAY
326.6000,326.6000,326.6000,326.6000,234,2023-03-29 07:25:00,NFLX,ONE_DAY
326.5000,326.5000,326.5000,326.5000,511,2023-03-29 07:10:00,NFLX,ONE_DAY
326.2500,326.2500,326.2500,326.2500,1198,2023-03-29 07:05:00,NFLX,ONE_DAY
325.7600,325.7600,325.7500,325.7500,342,2023-03-29 07:00:00,NFLX,ONE_DAY
325.7700,325.7700,325.7600,325.7600,1004,2023-03-29 06:15:00,NFLX,ONE_DAY
326.2900,326.2900,326.2900,326.2900,124,2023-03-29 05:15:00,NFLX,ONE_DAY
325.4200,326.0000,325.4200,326.0000,561,2023-03-29 05:00:00,NFLX,ONE_DAY
325.5000,325.5000,325.5000,325.5000,275,2023-03-29 04:55:00,NFLX,ONE_DAY
326.2000,326.3000,326.2000,326.2000,879,2023-03-29 04:20:00,NFLX,ONE_DAY
324.4500,324.4500,324.4500,324.4500,657,2023-03-28 20:00:00,NFLX,ONE_DAY
160.5999,160.6000,160.2100,160.3500,26612,2023-03-29 20:00:00,AAPL,FIVE_DAYS
160.6100,160.6500,160.5100,160.5900,20516,2023-03-29 19:00:00,AAPL,FIVE_DAYS
160.6400,160.7700,160.6000,160.6102,217606,2023-03-29 18:00:00,AAPL,FIVE_DAYS
160.7800,160.9400,160.5700,160.6300,1988778,2023-03-29 17:00:00,AAPL,FIVE_DAYS
160.4500,161.0500,160.2950,160.7800,9628869,2023-03-29 16:00:00,AAPL,FIVE_DAYS
160.0250,160.5100,159.9000,160.4450,4561500,2023-03-29 15:00:00,AAPL,FIVE_DAYS
159.9550,160.4600,159.8400,160.0200,4920553,2023-03-29 14:00:00,AAPL,FIVE_DAYS
159.8800,160.0400,159.5100,159.9550,3927698,2023-03-29 13:00:00,AAPL,FIVE_DAYS
159.5100,160.0600,159.5000,159.8700,4556871,2023-03-29 12:00:00,AAPL,FIVE_DAYS
159.8600,160.3000,159.3500,159.5106,7440174,2023-03-29 11:00:00,AAPL,FIVE_DAYS
158.9996,160.0800,158.9109,159.8480,7658911,2023-03-29 10:00:00,AAPL,FIVE_DAYS
158.6001,159.2000,157.2560,158.9500,178288,2023-03-29 09:00:00,AAPL,FIVE_DAYS
158.5200,158.8000,158.5000,158.7400,54784,2023-03-29 08:00:00,AAPL,FIVE_DAYS
158.7500,158.7500,158.5400,158.5400,17982,2023-03-29 07:00:00,AAPL,FIVE_DAYS
158.5600,158.8000,158.5600,158.7300,12338,2023-03-29 06:00:00,AAPL,FIVE_DAYS
158.6600,158.7000,158.3300,158.5400,44780,2023-03-29 05:00:00,AAPL,FIVE_DAYS
157.6300,157.7800,157.6000,157.7000,31774,2023-03-28 20:00:00,AAPL,FIVE_DAYS
157.6600,157.7100,157.5999,157.6000,17605,2023-03-28 19:00:00,AAPL,FIVE_DAYS
157.6400,157.6700,157.6000,157.6500,23841,2023-03-28 18:00:00,AAPL,FIVE_DAYS
157.6500,157.7800,157.5200,157.6500,2215627,2023-03-28 17:00:00,AAPL,FIVE_DAYS
156.7400,157.7300,156.7400,157.6700,8013578,2023-03-28 16:00:00,AAPL,FIVE_DAYS
156.0800,156.7600,156.0500,156.7350,3919092,2023-03-28 15:00:00,AAPL,FIVE_DAYS
156.5600,156.6300,155.9800,156.0850,4377650,2023-03-28 14:00:00,AAPL,FIVE_DAYS
156.9200,156.9500,156.4350,156.5400,3487649,2023-03-28 13:00:00,AAPL,FIVE_DAYS
156.4400,157.0300,156.3900,156.9100,5316115,2023-03-28 12:00:00,AAPL,FIVE_DAYS
156.7650,157.3101,156.0800,156.4500,7714270,2023-03-28 11:00:00,AAPL,FIVE_DAYS
157.5900,158.4900,156.7700,156.7700,6279167,2023-03-28 10:00:00,AAPL,FIVE_DAYS
157.4904,158.1300,157.4000,157.6428,148173,2023-03-28 09:00:00,AAPL,FIVE_DAYS
157.5700,157.7900,157.4000,157.7000,93157,2023-03-28 08:00:00,AAPL,FIVE_DAYS
157.6000,157.6700,157.3800,157.5000,15836,2023-03-28 07:00:00,AAPL,FIVE_DAYS
